Timestamp,Current,Power,Wind_speed,Temp,Humidity,GHI,DHI,Wind_dir
2013/12/20 14:40,5.238666534,2.853300095,1.293783693,39.82027817,11.9011631,344.39154049999996,319.1440735,207.9711761
2013/12/20 14:45,5.727333069,3.086366892,1.331284581,39.74895859,11.95701218,381.2192383,357.71124269999996,262.1343079
2013/12/20 14:50,6.561333656,3.462066174,2.485857939,39.90323639,11.95114994,429.38720700000005,394.4156494,60.14051056
2013/12/20 14:55,6.868000031,3.601933479,2.679129201,40.07011795,11.90286732,454.1034851,428.81698610000007,38.67133713
2013/12/20 15:00,6.97266531,3.6660003660000005,1.9694585130000002,40.05239105,11.84382343,461.9894409,439.31265260000004,76.01340485
2013/12/20 15:05,7.282000065,4.007900238,1.64080261,40.06419754,11.9188242,476.630188,441.3990478999999,177.35232539999998
2013/12/20 15:10,14.09599876,7.595799446,2.550384919,40.44248962,11.81137085,920.6002197,467.70614620000003,93.31105804
2013/12/20 15:15,14.00333405,7.970834255,3.803266283,41.87129974,11.10644627,977.1823119999999,445.89373780000005,85.85083008
2013/12/20 15:20,15.33399963,7.945300102000001,2.170565805,42.10580063,10.85536766,1133.237793,464.928772,100.5567093
2013/12/20 15:25,13.32266808,8.347200394,2.105490991,42.144104,10.80717945,1017.998352,448.8560181,100.3320313
2013/12/20 15:30,10.57133389,6.759799957,1.8948930430000002,41.55741882,10.94437504,818.9484252999999,422.5233765,106.0322495
2013/12/20 15:35,7.052000522999999,5.375700473999999,2.670248102,41.15804672,11.22742748,520.5506592,373.0634766,72.59621429
2013/12/20 15:40,9.072668076,5.539666176,2.500407577,40.87488556,11.327060699999999,641.3372192,368.8209839,75.63905334
2013/12/20 15:45,10.08866692,5.935400486,2.91771195,41.28716278,11.18151283,718.1207275,389.73947139999996,269.7295837
2013/12/20 15:50,7.038666725,4.543000221000001,2.195752364,41.65433502,10.9464798,510.0418091,374.60311889999997,221.5740509
2013/12/20 15:55,7.1446666720000005,3.9771001339999996,2.970405412,41.53621674,10.77651405,512.4133301,389.5031128,133.1697998
2013/12/20 16:00,4.86266613,2.836700201,2.563278342,41.17767334,10.93901348,352.689209,327.1036987,138.56118769999998
2013/12/20 16:05,7.994000912000001,5.3767995829999995,3.58645832,40.96492004,11.21157742,553.2861937999999,292.38815310000007,129.2171936
2013/12/20 16:10,11.7426672,7.786200047,4.039610545,41.79540253,11.08683681,827.6204223999999,266.5325623,97.55302429
2013/12/20 16:15,9.504000664,5.668067455,3.239103365,42.26016998,10.86625862,683.1980591,243.8238373,124.3293686
2013/12/20 16:20,9.888667107,6.479599952999999,3.49560196,42.07523346,10.93397808,716.932251,244.7321014,282.765625
2013/12/20 16:25,10.26533413,7.185533523999999,3.9937427469999998,41.790126799999996,11.00479317,770.3729248,236.62356569999997,277.49374389999997
2013/12/20 16:30,8.497333527,6.374333858,4.1326992989999995,41.47438431,11.04071426,655.9215088,215.4387665,189.1241913
2013/12/20 16:35,3.2959995269999998,2.031633139,3.668225362,41.29154205,10.96726036,271.8850403,210.506012,86.0125351
2013/12/20 16:40,4.543999672,4.286866665,3.844320671,40.35754776,11.48097801,345.46920780000005,189.80062869999998,207.70661930000003
2013/12/20 16:45,8.463999747999999,6.8256330489999995,4.056105415,40.66601181,11.37590408,626.9026489,171.4552612,251.94718930000002
2013/12/20 16:50,6.429998875,5.185366631,4.40230086,40.8613739,11.13357925,495.3067017,184.1647491,287.14587400000005
2013/12/20 16:55,3.641332865,2.8051667210000004,3.810303345,40.18751144,11.38498211,286.58346560000007,179.506424,289.3058777
2013/12/20 17:00,6.806666851,6.535166264,3.293295687,40.35649109,11.34742928,522.5233154,177.1330719,273.62503050000004
2013/12/20 17:05,6.954667091,6.222166538,3.85182265,40.82963562,10.98961067,544.1218262,181.72230530000002,172.42129519999997
2013/12/20 17:10,6.826665877999999,5.946000099,4.141188862,41.06225204,10.76974964,543.7543335,188.7133026,302.3083191
2013/12/20 17:15,5.489333153,4.611100197,3.6104570239999996,41.22403336,10.637042999999998,443.0635681,178.1642456,287.5223999
2013/12/20 17:20,2.229333162,1.02336657,2.827547004,40.35454178,10.96224785,158.4826813,144.2228394,251.9960785
2013/12/20 17:25,2.050666571,0.8972998259999999,3.267299299,39.50923157,11.42568779,133.7839966,124.2923279,294.991333
2013/12/20 17:30,1.9200005530000002,0.727999985,3.5420909710000004,39.07192993,11.63698769,102.8071976,92.57057953,304.62393189999995
2013/12/20 17:35,1.9286670680000002,0.755900085,3.1119382110000005,38.84399796,11.74718094,99.55008698,84.9779129,287.3691711
2013/12/20 17:40,1.977333784,1.173900008,3.6849199739999996,38.81877518,11.77991199,111.98343659999999,91.23583984,123.3166656
2013/12/20 17:45,2.31000042,2.439200163,3.616194969,39.0016098,11.61309338,172.13317869999997,107.6503525,139.0916595
2013/12/20 17:50,2.061999559,0.841233253,3.916269362,39.120899200000004,11.59714127,125.9287949,110.87232970000001,156.3315582
2013/12/20 17:55,2.269333124,0.732033432,3.726670015,39.24436569,11.50594234,161.89068600000002,99.10795593,117.4378967
2013/12/20 18:00,1.9506670240000001,0.660833359,3.7763122460000003,39.19967651,11.49417305,110.2461395,79.3151474,103.9649353
2013/12/20 18:05,2.070000172,1.8676998619999998,3.5728679210000003,39.06962967,11.57294369,182.3518372,62.22130585,80.97477722
2013/12/20 18:10,1.974000096,1.090966702,2.693639367,39.312603,11.42840576,147.37519840000002,57.64409637,167.5746002
